0,-13.007915,178.05936,24.36060193
0,-12.761063,153.12515,24.6459364
0,-12.789145,161.22552,23.84523757
0,-15.678567,166.23792,24.45397643
0,-15.71517,169.83525,23.32240068
0,-16.125994,165.77704,24.12142386
0,-15.803034,166.32141,24.32202068
0,-11.453012,200.08707,23.82454715
0,-16.825886,171.37143,24.77094882
0,-13.340407,179.83781,24.4931281
0,-11.619373,191.46352,25.32015993
0,-13.434348,209.1683,23.8426046
0,-14.453873,174.53906,24.36177282
0,-13.228612,185.98009,24.66937259
0,-14.903932,167.3786,25.16936835
0,-14.896268,179.32367,24.57631623
0,-12.425108,170.77765,23.72999944
0,-13.002672,177.08578,25.37710273
0,-13.407985,182.21146,24.51900816
0,-14.369873,187.3613,24.78467426
0,-10.595091,176.6306,26.48113846
0,-13.473212,187.90738,24.86324707
0,-13.272139,177.91373,25.16169067
0,-14.897322,180.33618,24.86650237
0,-11.640231,186.62733,23.75764772
0,-13.849014,189.02274,25.66626482
0,-17.679995,167.84232,26.88521396
0,-13.602545,136.6486,23.92028585
0,-15.751683,151.89412,24.48927995
0,-16.347792,155.53879,24.73164848
0,-14.282667,167.03514,24.64218011
0,-15.732773,149.7839,24.51845582
0,-17.32111,146.41983,25.19585483
0,-12.054888,165.20691,25.67450468
0,-14.45247,159.97691,25.92008527
0,-15.984806,158.41751,24.70030138
0,-14.713065,151.15102,25.43595741
0,-12.904731,153.6941,25.96742596
0,-15.177507,139.63539,25.81387259
0,-15.475479,159.2738,24.24872167
0,-13.854451,158.61655,23.58942814
0,-17.108086,141.25122,24.02887801
0,-16.734684,134.67313,25.38359568
0,-16.556454,146.53395,24.13689183
0,-15.971355,145.88425,24.80863489
0,-14.007443,163.17023,24.70371129
0,-15.370055,168.2096,25.62680692
0,-17.255077,130.39127,24.9207784
0,-13.423996,160.28444,24.13200175
0,-12.227175,163.63492,24.04890879
0,-12.690571,161.06033,25.18756193
0,-15.539584,137.5373,24.64289686
0,-17.039341,154.876,26.15278688
0,-15.403986,151.36404,25.67578467
0,-15.526897,156.22374,25.94500429
0,-17.347673,160.88333,24.6209316
0,-17.111954,136.32364,24.35272531
0,-16.057724,136.68063,25.12545723
0,-16.523943,159.93164,25.25932693
0,-16.90702,147.2322,25.1711701
0,-15.316542,155.51877,25.05084642
0,-9.438641,162.98863,25.05822247
0,-11.598252,162.65053,24.79983066
0,-14.714085,155.77835,25.12744447
0,-14.098182,154.06586,25.36069418
0,-12.961759,162.8041,25.06633918
0,-14.342772,157.14224,24.35909917
0,-16.350925,149.61063,26.31271574
0,-17.483837,136.24771,25.24205222
0,-22.517248,104.254196,26.89710255
0,-20.351624,114.39671,26.20934478
0,-19.828156,123.94401,25.89681051
0,-16.086788,133.96686,25.74451505
0,-18.088564,124.83529,25.40562641
0,-20.841402,119.66902,26.77759302
0,-15.235301,144.27238,26.05187961
0,-19.977203,130.58511,26.49095659
0,-19.920046,120.084305,26.6255853
0,-20.115088,127.87534,27.34598919
0,-19.465328,127.404755,26.04839756
0,-21.549995,122.55795,26.19437007
0,-15.391496,131.39928,25.92505367
0,-6.357371,204.86061,23.46381235
0,-3.071487,222.26135,23.4995442
0,-5.4487195,222.7857,22.95477334
0,-4.9045634,217.2085,22.79627275
0,-5.83924,232.0015,23.73837054
0,-11.293458,188.59668,24.64895795
0,-9.020049,195.99606,25.64419175
0,-8.749827,171.91199,26.38774204
0,-9.44452,200.43396,25.01755693
0,-6.2909846,183.49448,24.74584322
0,-6.3834443,191.08374,25.45086475
0,-9.6493435,197.18408,25.29145556
0,-7.270852,193.91602,25.7760595
0,-6.718442,199.29964,25.09576459
0,-7.653022,179.43852,25.98899005
0,-7.597116,202.4559,24.49607382
0,-6.1854987,206.33066,24.74502511
0,-5.6497855,216.20357,23.83136897
0,-6.7077107,198.73071,24.65679282
0,-2.6953342,240.5021,23.8272701
0,-4.253406,217.31976,24.118336
0,-2.6389892,215.93047,23.69407034
0,-2.9410753,211.285,23.78799794
0,-1.7458957,231.76086,24.32471688
0,-3.8751862,209.6463,24.84820935
0,-3.115248,206.20169,24.55203978
0,-1.5123299,222.75412,23.65145966
0,-4.234441,212.58527,22.48906196
0,-3.57658,213.34927,23.98493502
0,-3.1854706,222.9528,22.94618395
0,-5.7458215,194.5733,24.38156359
0,-3.101757,216.80867,23.23676244
0,-5.0854955,224.70523,23.50472359
0,-3.828099,213.26176,23.10764047
0,-3.2892992,226.07463,22.84894224
0,-5.3401623,222.2799,22.2638838
0,-8.228843,196.84406,25.36431037
0,-5.978235,217.75488,25.29821891
0,-7.558861,199.20337,25.59847006
0,-7.3514223,209.29904,25.38935434
0,-4.4848466,198.63837,23.21243076
0,-4.5351267,189.9065,24.21589919
0,-6.2583027,190.94238,24.35889445
0,-5.878808,175.22562,24.7952751
0,-6.0284758,146.08328,24.92574211
0,-7.858187,187.95914,25.51829395
0,-5.564252,195.99518,25.23613496
0,-3.492562,188.55188,25.11569268
0,-5.3248396,172.09772,25.454667
0,-4.9921637,169.52708,25.96762799
0,-6.945941,199.1238,23.63115593
0,-9.2880125,188.53497,23.98789151
0,-8.190896,211.62334,24.07350028
0,-7.48312,197.67804,23.83973319
0,-6.2659397,200.06482,24.44988884
0,-9.091194,196.45436,23.99714505
0,-8.968901,170.39873,25.10265438
0,-11.286406,180.63068,26.25405959
0,0.002940638,206.72842,23.04523344
0,0.13191636,194.35657,23.4053885
0,-4.2907033,214.32062,23.19567361
0,-2.0771868,180.99947,24.24050576
0,0.93642735,204.08835,23.44182496
0,0.11137803,190.45044,23.17791091
0,-1.4048805,216.54343,23.23900263
0,-3.6155558,198.71115,23.15303639
0,-1.2139558,208.52698,23.59591608
0,-13.631528,142.01154,25.26176235
0,-11.384677,141.57384,24.76581528
0,-10.636838,181.25293,24.8914973
0,-9.292812,177.5917,25.36957326
0,-12.365676,187.21841,24.53659326
0,-7.104414,150.87973,25.06897132
0,-9.726822,157.06177,25.07569019
0,-8.230662,152.22543,24.70630529
0,-8.0168495,139.26317,25.38105821
0,-10.462905,164.53195,26.44077729
0,-10.831782,175.47284,25.64560491
0,-9.932962,152.14847,25.57205941
0,-10.506058,145.52109,24.68307153
0,-10.314893,143.46793,25.83273964
0,-7.6892486,207.59889,25.38347844
0,-11.8756485,178.04071,23.71105675
0,-13.118253,222.20369,23.8079479
0,-16.062624,193.00276,25.0045468
0,-10.774445,208.63083,23.21919699
0,-10.45941,198.82257,23.70952323
0,-13.221335,171.1257,24.20282943
0,-13.730746,195.44318,24.33963286
0,-11.559978,184.36942,23.68342732
0,-6.893468,166.89351,24.69267816
0,-6.9310913,193.38922,23.81239414
0,-8.257854,193.7493,23.08441553
0,-7.1243925,206.13889,22.51875828
0,-8.9232435,187.63516,22.95880947
0,-6.976649,177.23233,23.62760817
0,-4.420502,176.96751,23.23285889
0,-5.6843204,168.2052,24.03670682
0,-4.0487323,192.81383,23.58918382
0,-4.55859,203.83723,24.05691195
0,-7.5067058,197.24484,24.21154607
0,-5.1610537,183.0984,24.95975225
0,-9.409104,185.31163,24.9010981
0,-8.425185,176.28214,23.99397371
0,-10.23672,169.27515,24.17978032
0,-12.692734,160.74222,23.91317555
0,-8.092695,188.1199,25.07758027
0,-7.3722477,177.22522,23.73132548
0,-10.449584,176.65872,24.59852017
0,-9.781424,178.25089,23.54980716
0,-7.397225,186.5735,24.09863884
0,-6.302564,195.37845,23.71271604
0,-4.514115,192.5343,23.69293308
0,-6.878501,183.79576,24.00283301
0,-5.0713425,184.55608,24.17173134
0,-5.22931,174.66182,24.31548842
0,-11.8987055,181.39789,24.20097242
0,-15.012956,173.64789,24.63217514
0,-11.141108,185.46028,24.20170324
0,-11.606294,179.33458,25.24867637
0,-16.316303,185.97366,24.58834053
0,-12.274125,161.93738,26.1684712
0,-11.571395,173.03479,25.16349017
0,-10.4431305,179.23523,25.5420562
0,-12.850024,178.6442,24.94344601
0,-15.1895895,163.96448,25.23167856
0,-13.34118,177.95499,25.84159384
0,-12.171091,151.02838,24.05851184
0,-11.452587,173.29211,24.17473494
0,-6.576494,182.94482,23.79238623
0,-15.153445,164.64265,24.28537157
0,-12.187007,194.90668,24.44104554
0,-11.927734,153.01205,23.82109662
0,-11.04043,151.90335,23.17296156
0,-9.152014,182.48978,24.05733431
0,-10.070931,158.81479,23.44178005
0,-9.893266,171.54391,23.97843849
0,-11.395915,147.62541,25.2208097
0,-5.7467895,165.18536,22.70800871
0,-6.7343206,208.10916,22.92659065
0,-9.303222,197.61325,24.49782769
0,-6.3449154,124.3398,24.52517179
0,-5.296415,181.23456,23.72180015
0,-7.0088315,181.77136,24.16291378
0,-3.6138706,170.25674,24.01749225
0,-1.2920904,174.62764,23.58593687
0,-4.600226,218.08714,22.50982164
0,-4.651661,208.9487,22.35993771
0,-10.866701,200.64198,23.90783136
0,-7.5669103,201.28546,23.89502721
0,-12.15334,173.9499,24.79281543
0,-6.7703123,200.80777,23.9878488
0,-5.4736257,196.11205,23.58814202
0,-8.632033,205.91978,23.17172847
0,-5.0440016,204.444,23.16068579
0,-6.6159096,194.58527,23.46073716
0,-4.800121,176.45198,22.84030656
0,-6.630127,185.06906,23.0197093
0,-6.474415,201.50491,23.46995776
0,-3.179095,206.12094,22.69055574
0,-6.6713376,214.29526,22.65793924
0,-8.627822,190.53235,24.25287219
0,-9.555779,194.15509,23.1810086
0,-4.6071334,169.069,23.02719421
0,-5.328962,173.75433,23.62557835
0,-3.6026423,198.60454,24.1067175
0,-6.162617,196.7746,24.19681135
0,-4.6715503,183.93024,23.54770335
0,-2.9082232,153.03195,23.28131675
0,-7.661668,172.92722,22.85649225
0,-11.252137,178.57767,24.56674139
0,-11.010532,167.54877,24.30711601
0,-9.342556,152.54813,24.41886988
0,-8.366022,193.64148,23.81213998
0,-11.788817,156.94577,24.08072382
0,-11.366196,142.96179,23.16493671
0,-11.551669,140.39757,24.76315129
0,-12.150431,152.73232,23.75041687
0,-12.123202,173.4295,24.14581445
0,-9.464787,160.71329,24.83312464
0,-9.686286,174.15173,24.88345325
0,-9.632279,180.15419,24.05479696
0,-4.839808,184.86581,24.28638025
0,-4.8826427,190.42891,24.46075536
0,-9.211474,164.82028,25.45735372
0,-8.556849,184.91626,24.63964014
0,-0.01082935,176.92886,23.74363599
0,-6.468301,180.84254,24.72641893
0,-9.724513,162.53458,25.58053978
0,-15.586429,138.52277,25.8406633
0,-13.568056,179.65558,25.45438727
0,-12.516556,102.8905,25.0856291
0,-14.215334,133.9426,25.47954977
0,-14.713614,138.89174,24.75161103
0,-15.862796,127.48267,25.8006767
0,-12.838183,137.32544,24.78164621
0,-6.140198,217.1786,22.42389419
0,-5.6839924,222.04996,23.15721689
0,-6.440401,215.7399,23.49189823
0,-5.8125544,199.21371,22.9807269
0,-4.6313496,215.5094,23.58329927
0,-5.4167933,226.35426,23.31986936
0,-4.7181377,220.19821,23.01391722
0,-6.2737637,222.42145,23.38935625
0,-6.3996434,200.86328,23.6722547
0,-6.138406,205.91019,24.10391047
0,-7.636261,205.77277,23.82843102
0,-7.700413,191.60355,23.82650273
0,-7.148313,185.40005,23.8924283
0,-7.27081,200.46765,24.43717784
0,-7.562895,194.00676,24.0770914
0,-7.0764527,184.56729,24.65219395
0,-5.3677273,215.87875,23.85030543
0,-8.961162,214.69,24.1217695
0,-8.6535425,208.2143,24.24942521
0,-8.25918,209.63828,24.34014592
0,-9.05431,180.66396,25.04299776
0,-7.203716,205.97995,23.21877176
0,-4.8309684,226.51157,23.57898853
0,-7.580542,225.1228,23.70801704
0,-5.0355363,177.43207,24.42606102
0,-6.017201,214.8126,23.8943502
0,-5.0794888,216.0413,24.136893
0,-5.3428645,212.16777,24.3638346
0,-4.8077908,205.63782,23.63916802
0,-6.5835695,188.91025,24.82559023
0,-1.9042859,210.75658,22.12675141
0,-5.6193185,208.72183,22.6047911
0,-2.426396,232.01181,22.46843333
0,-1.1998168,214.14728,23.86643484
0,-5.724702,227.03656,22.3296731
0,-7.5246406,232.06168,22.62200672
0,-3.68081,225.58797,22.41345632
0,-2.6044989,247.69522,22.68504093
0,-2.7413757,216.20163,23.12899578
0,-6.6401653,227.20395,23.88677315
0,-5.797023,239.3988,23.52245233
0,-3.4126358,214.4723,23.49027693
0,-4.115937,223.0635,23.20237776
0,-7.2678423,218.95992,23.55102255
0,-6.2667875,201.35907,24.32239623
0,-7.338141,210.29584,24.05059928
0,-9.387164,198.00832,25.37401588
0,-5.940764,198.38162,23.43489011
0,-6.2013025,189.82883,24.13393847
0,-8.659873,216.09827,24.40333286
0,-3.520693,171.0618,24.72470378
0,-3.8234801,219.64468,24.60318912
0,-4.1192937,198.49834,25.12117679
0,-5.0647054,190.28583,24.85982616
0,-7.3135724,177.96753,25.14080157
0,-6.400789,176.83586,25.52585964
0,-6.454149,218.11774,22.7448089
0,-6.223184,200.34796,23.76811355
0,-5.0010104,221.19115,23.39620721
0,-5.2887673,206.22638,23.39214293
0,-4.304771,220.336,23.76895587
0,-5.918216,207.84967,24.43847088
0,-5.475674,185.29471,24.21789595
0,-3.0506582,227.26242,22.1591798
0,-5.106183,214.70282,22.24966568
0,-4.000325,208.99017,22.47554751
0,-5.4821725,211.63347,23.22018879
0,-1.9709508,213.06123,23.46332041
0,-4.9641085,181.1497,23.6839633
0,-4.0567756,217.39,22.73940876
0,-2.3529456,217.82043,22.89168929
0,-2.0071359,204.66641,22.35284802
0,-0.3332569,199.82341,23.48873024
0,-2.0343525,206.39099,23.23478781
0,-8.845131,185.63731,24.08288351
0,-11.211699,167.68411,24.43557255
0,-9.237102,172.75975,25.12934538
0,-7.509592,154.79617,25.44862178
0,-9.126382,185.63754,24.80739047
0,-3.6637545,235.86595,21.9156084
0,-2.162207,230.01263,22.42249401
0,-2.7418265,220.90668,22.03226699
0,-5.6458426,218.66406,22.12796215
0,-6.1503615,210.10815,22.41944484
0,-7.392217,224.871,21.93158677
0,-4.694696,200.63397,22.95721926
0,-2.4962544,192.8978,22.46974497
0,-4.896545,200.62233,22.09783372
0,-2.9630823,214.86713,22.59871584
0,-3.019164,211.8194,22.12293964
0,-3.7195551,208.89272,22.07344385
0,-4.304574,195.3763,21.69937814
0,-4.4637413,204.43008,22.20515299
0,-5.426236,186.7944,21.91010405
0,-4.7622,217.70377,22.28153812
0,-1.6331561,229.6937,22.19922227
0,-1.2715826,215.04245,23.80784098
0,-0.89630413,202.26251,23.90487924
0,-1.949825,226.47318,23.61106573
0,1.8043396,212.51862,22.25057516
0,-0.64280045,224.4035,22.19852799
0,0.55600166,224.00694,22.14133589
0,-2.7108245,220.59619,22.17066654
0,-6.500113,250.09,21.33918773
0,-0.85026175,210.47476,22.72070733
0,-4.3875375,220.33469,22.94197712
0,-5.9807205,238.89552,21.99205667
0,-5.0392413,222.71396,21.59117432
0,-2.2969763,216.86365,22.42043639
0,-4.9145613,230.33258,22.63698997
0,-2.6369057,215.21399,22.53773636
0,-4.062063,221.58661,22.67803385
0,-3.9954636,229.58063,22.94036567
0,0.28023756,188.18393,22.52168878
0,-1.3763951,174.87619,22.86370251
0,-0.46857306,199.30008,22.52257431
0,-0.10586764,160.88065,22.68602678
0,-0.8170748,183.41678,22.34744488
0,-2.1630785,200.26811,23.05931649
0,-2.8733177,207.42163,22.15899055
0,-4.5634365,221.45757,21.79531998
0,-2.778566,206.74945,22.43123027
0,-5.085431,201.56961,22.50225899
0,-4.666518,177.11357,22.56684428
0,-3.7764947,203.54143,21.85647545
0,-4.0524845,189.68903,22.87113336
0,-3.3802931,193.88095,22.67355987
0,-3.6800408,195.43105,22.57088347
0,-0.51884997,215.57016,22.35790488
0,-0.048125204,204.51965,22.97854952
0,-0.9283539,206.49017,22.25918138
0,-2.5001395,202.87573,22.9474107
0,-7.891107,160.45709,23.59867138
0,-6.2422466,138.33755,24.52423082
0,-7.0702143,148.47568,24.07442253
0,-5.780466,179.80795,23.52756146
0,-6.3685713,147.31044,23.39893619
0,-7.0046935,138.15482,23.95215175
0,-7.4341116,164.66093,23.89170208
0,-7.574416,141.017,23.6013703
0,-7.325967,153.07147,24.24525177
