1,-6.140198,217.1786,0.065332031,26.649303,251.09554,0.09900638,0.000876108,1386.832519,22.42389419
1,-5.6839924,222.04996,0.065135169,22.13909,232.18565,0.12605655,0.000651314,1481.499672,23.15721689
1,-6.440401,215.7399,0.077780331,19.414509,205.46399,0.10732272,0.000825726,1526.831408,23.49189823
1,-5.8125544,199.21371,0.092509694,30.580706,279.2283,0.11131735,0.001140644,1768.765062,22.9807269
1,-4.6313496,215.5094,0.080916967,15.374066,191.88933,0.15004359,0.000766405,1537.669827,23.58329927
1,-5.4167933,226.35426,0.093095798,26.892729,265.5618,0.105004385,0.001557883,1626.817021,23.31986936
1,-4.7181377,220.19821,0.086575726,22.940554,233.64134,0.10005717,0.000843299,1616.122943,23.01391722
1,-6.2737637,222.42145,0.079888411,20.346888,216.28693,0.09862773,0.00063202,1506.085171,23.38935625
1,-6.3996434,200.86328,0.072496687,18.508379,214.32257,0.099590525,0.000986487,1501.235481,23.6722547
1,-6.138406,205.91019,0.074144013,16.09633,196.25058,0.12950823,0.001093847,1522.237343,24.10391047
1,-7.636261,205.77277,0.078409831,8.566358,126.138214,0.10849915,0.00088707,1490.318763,23.82843102
1,-7.700413,191.60355,0.070306075,13.968652,186.36115,0.100494534,0.000785304,1549.768957,23.82650273
1,-7.148313,185.40005,0.060803536,7.4206314,124.846466,0.15626162,0.000768942,1477.387075,23.8924283
1,-7.27081,200.46765,0.082164418,13.867245,181.57748,0.122247435,0.001109463,1655.217567,24.43717784
1,-7.562895,194.00676,0.086713209,18.513834,225.66829,0.09858108,0.001177234,1761.706847,24.0770914
1,-7.0764527,184.56729,0.087065972,9.862256,159.21179,0.17465608,0.001095621,1718.725783,24.65219395
1,-5.3677273,215.87875,0.094118604,17.734161,218.70201,0.20365208,0.001397562,1813.962431,23.85030543
1,-8.961162,214.69,0.078997988,13.260588,169.13295,0.099398695,0.001087122,1783.956902,24.1217695
1,-8.6535425,208.2143,0.079247137,17.080847,199.88121,0.13278542,0.00075111,1657.503695,24.24942521
1,-8.25918,209.63828,0.066052941,12.54364,170.50099,0.11065039,0.000796141,1447.025917,24.34014592
1,-9.05431,180.66396,0.069923771,9.014638,143.4939,0.105719686,0.001151571,1538.892129,25.04299776
1,-7.203716,205.97995,0.071155287,24.060663,238.71649,0.09433837,0.000713017,1684.540684,23.21877176
1,-4.8309684,226.51157,0.08825208,17.957771,193.3573,0.11357799,0.000661638,1633.941773,23.57898853
1,-7.580542,225.1228,0.078448073,17.42814,212.31375,0.083822325,0.000756492,1563.974515,23.70801704
1,-5.0355363,177.43207,0.0828125,12.332631,178.03339,0.18438627,0.00083092,1779.990607,24.42606102
1,-6.017201,214.8126,0.09834532,19.13481,230.0113,0.12977529,0.00127975,1861.009702,23.8943502
1,-5.0794888,216.0413,0.082402678,10.183517,137.77478,0.14887023,0.000662022,1724.993674,24.136893
1,-5.3428645,212.16777,0.074786932,17.449001,200.59921,0.13411276,0.000510263,1610.948063,24.3638346
1,-4.8077908,205.63782,0.074122763,18.170927,207.00328,0.106697865,0.000928004,1567.884821,23.63916802
1,-6.5835695,188.91025,0.060984818,10.188748,152.33037,0.12104908,0.000591518,1475.081155,24.82559023
1,-1.9042859,210.75658,0.068954077,26.53909,251.66054,0.109145105,0.000290899,1463.662192,22.12675141
1,-5.6193185,208.72183,0.057027181,18.02081,206.65338,0.10735794,0.000729182,1465.997507,22.6047911
1,-2.426396,232.01181,0.062713966,15.280987,193.2394,0.092005774,0.000493898,1513.162572,22.46843333
1,-1.1998168,214.14728,0.079908468,21.76951,234.10359,0.16041227,0.000590097,1522.50482,23.86643484
1,-5.724702,227.03656,0.063304632,20.257227,219.20724,0.06991344,0.000738207,1426.787811,22.3296731
1,-7.5246406,232.06168,0.073045417,20.306046,222.41054,0.06371277,0.000658701,1573.656467,22.62200672
1,-3.68081,225.58797,0.057811162,11.295276,143.98195,0.10041944,0.000429278,1237.783003,22.41345632
1,-2.6044989,247.69522,0.061791314,15.087667,189.93729,0.12292077,0.000562461,1336.216418,22.68504093
1,-2.7413757,216.20163,0.080607096,19.17914,224.0775,0.15077142,0.000802468,1485.3631,23.12899578
1,-6.6401653,227.20395,0.083583734,17.322035,197.97221,0.07466491,0.00082306,1721.412589,23.88677315
1,-5.797023,239.3988,0.07030311,17.532175,198.4962,0.08011217,0.000469148,1441.73677,23.52245233
1,-3.4126358,214.4723,0.058668155,19.869444,216.02257,0.13663393,0.000661692,1468.095509,23.49027693
1,-4.115937,223.0635,0.056890073,9.49003,148.0666,0.12370941,0.000572615,1340.869157,23.20237776
1,-7.2678423,218.95992,0.087220052,39.750954,305.1288,0.07846072,0.000936852,1680.365207,23.55102255
1,-6.2667875,201.35907,0.074303385,18.419369,203.32831,0.12483312,0.001077407,1758.150634,24.32239623
1,-7.338141,210.29584,0.087133435,27.279024,253.95915,0.08313725,0.001116558,1691.793278,24.05059928
1,-9.387164,198.00832,0.083969234,24.965975,239.3135,0.08924935,0.001226853,1777.487871,25.37401588
1,-5.940764,198.38162,0.07931611,17.792135,201.18172,0.15903762,0.000882338,1708.099774,23.43489011
1,-6.2013025,189.82883,0.079388787,16.494513,192.57849,0.13747631,0.00111859,1755.793517,24.13393847
1,-8.659873,216.09827,0.078386832,13.465353,185.95796,0.08093091,0.000720813,1606.782435,24.40333286
1,-3.520693,171.0618,0.089249576,8.643181,152.61014,0.16267146,0.000875775,1717.210351,24.72470378
1,-3.8234801,219.64468,0.10625465,13.496462,197.34158,0.17111109,0.000797347,1870.24632,24.60318912
1,-4.1192937,198.49834,0.06398112,4.301694,79.692375,0.1607987,0.000552493,1630.496624,25.12117679
1,-5.0647054,190.28583,0.068004261,8.077954,122.766716,0.18169713,0.000474514,1478.700085,24.85982616
1,-7.3135724,177.96753,0.068430933,9.296939,142.05618,0.14156964,0.000579038,1555.660364,25.14080157
1,-6.400789,176.83586,0.064898323,8.719474,141.22305,0.15461454,0.000630629,1502.942226,25.52585964
1,-6.454149,218.11774,0.074930246,14.899213,176.98137,0.09991387,0.000692851,1581.176766,22.7448089
1,-6.223184,200.34796,0.063791583,10.242522,141.99016,0.11296219,0.000823512,1526.993538,23.76811355
1,-5.0010104,221.19115,0.072576349,9.960439,156.73212,0.117910765,0.00085836,1577.782676,23.39620721
1,-5.2887673,206.22638,0.078774253,6.837194,132.2772,0.13832666,0.000866331,1638.98245,23.39214293
1,-4.304771,220.336,0.083729237,10.720687,169.2027,0.16888207,0.000813418,1570.615235,23.76895587
1,-5.918216,207.84967,0.0591875,4.1062756,67.76491,0.120222,0.000707507,1469.343577,24.43847088
1,-5.475674,185.29471,0.055230644,7.934108,136.64468,0.1437855,0.000575926,1473.173958,24.21789595
1,-3.0506582,227.26242,0.090737786,33.2307,287.77795,0.10011023,0.000776312,1770.421078,22.1591798
1,-5.106183,214.70282,0.091357422,23.542633,239.39336,0.066625856,0.000779162,1916.673758,22.24966568
1,-4.000325,208.99017,0.088596653,29.883148,262.5059,0.07903335,0.000848051,1765.006442,22.47554751
1,-5.4821725,211.63347,0.093004919,27.686539,268.371,0.06933765,0.000778209,1868.225912,23.22018879
1,-1.9709508,213.06123,0.087229659,15.302334,192.93716,0.14250872,0.0007497,1798.350747,23.46332041
